customer_id,customer_name,contact_name,phone,phone_clean,email,city,state,region,region_clean,customer_since,,,,,,,,,,,,
CUST02016,Cornerstone Urgent Care Clinic,Ashley Davis,424-627-1239,(424) 627-1239,Ashley.Davis794@cornerstone.com,Billings,MT,North,North,2019-02-12,,,,,,,,,,,,
CUST02017,Southport Urgent Care Clinic,Nicholas White,359-759-8096,(359) 759-8096,Nicholas.White748@southport.com,Tampa,FL,South,South,2012-09-10,,,,,,,,,,,,
CUST02018,Grace Health System,Michael Ramos,757-882-7376,(757) 882-7376,Michael.Ramos955@grace.com,Billings,MT,North,North,2020-07-07,,,,,,,,,,,,
CUST02019,Southport Medical Center,Rachel Nguyen,(609) 797-8550,(609) 797-8550,Rachel.Nguyen285@southport.com,Birmingham,AL,South,South,2018-02-28,,,,,,,,,,,,
CUST02020,Lakeside Community Clinic,Melissa Jackson,2901079322,(290) 107-9322,Nancy.Jones551@crossroads.com,Seattle,WA,West,West,2021-08-04,,,,,,,,,,,,
CUST02021,Mercy Hospital,Kenneth Clark,5941567117,(594) 156-7117,Kenneth.Clark599@mercy.com,Boston,MA,East,East,2022-05-12,,,,,,,,,,,,
CUST02022,Parkview Long-Term Care Facility,Angela Nelson,(581) 987-0884,(581) 987-0884,Angela.Nelson729@parkview.com,Tampa,FL,South,South,2017-01-27,,,,,,,,,,,,
CUST02023,Northgate Long-Term Care Facility,Ryan Brown,(659) 726-8395,(659) 726-8395,Ryan.Brown358@northgate.com,Fargo,ND,North,North,2011-11-04,,,,,,,,,,,,
CUST02024,Northgate Long-Term Care Facility,Cynthia Brown,(721) 281-5683,(721) 281-5683,Cynthia.Brown848@northgate.com,Sioux Falls,SD,North,North,2014-02-09,,,,,,,,,,,,
CUST02025,Crossroads Medical Center,Amy Walker,(821) 492-4137,(821) 492-4137,Amy.Walker3@crossroads.com,Newark,NJ,East,East,2019-07-23,,,,,,,,,,,,
CUST02026,Northgate Community Clinic,Jeffrey Lee,3068483681,(306) 848-3681,Jeffrey.Lee204@northgate.com,Billings,MT,North,North,2022-01-06,,,,,,,,,,,,
CUST02027,Trinity Medical Center,James Green,(775) 595-7354,(775) 595-7354,James.Green967@trinity.com,Boston,MA,Southeast,South,2024-04-30,,,,,,,,,,,,
CUST02028,Parkview Community Clinic,Benjamin Cooper,(040) 258-9881,(040) 258-9881,Benjamin.Cooper934@parkview.com,Seattle,WA,West,West,2017-03-07,,,,,,,,,,,,
CUST02029,Union Long-Term Care Facility,Joseph Williams,784.572.0802,(784) 572-0802,Joseph.Williams813@union.com,Seattle,WA,West,West,2016-06-03,,,,,,,,,,,,
CUST02030,Mercy Pharmacy,Joseph Lopez,493 166 0816,(493) 166-0816,Joseph.Lopez352@mercy.com,Sioux Falls,SD,North,North,2024-03-31,,,,,,,,,,,,
CUST02031,Grace Urgent Care Clinic,Joshua Jones,(404) 750-0045,(404) 750-0045,Joshua.Jones972@grace.com,Sacramento,CA,West,West,2024-05-15,,,,,,,,,,,,
CUST02032,Cornerstone Health System,Kevin Parker,069-906-4949,(069) 906-4949,Kevin.Parker665@cornerstone.com,Atlanta,GA,South,South,2017-10-24,,,,,,,,,,,,
CUST02033,Crossroads Community Clinic,Carol Rogers,638.364.7224,(638) 364-7224,Carol.Rogers939@crossroads.com,Milwaukee,WI,North,North,2012-03-07,,,,,,,,,,,,
CUST02034,Lakeside Medical Center,Catherine Jones,(424) 496-6390,(424) 496-6390,Catherine.Jones267@lakeside.com,Atlanta,GA,South,South,2018-01-03,,,,,,,,,,,,
CUST02035,Cornerstone Hospital,Joseph Cruz,8867251409,(886) 725-1409,Joseph.Cruz53@cornerstone.com,Fargo,ND,North,North,2022-08-31,,,,,,,,,,,,
CUST02036,Crossroads Health System,Benjamin Cooper,981-668-8130,(981) 668-8130,Benjamin.Cooper302@crossroads.com,Seattle,WA,Northeast,East,2018-07-08,,,,,,,,,,,,
CUST02037,Maple Health System,Joseph Martin,164-546-6257,(164) 546-6257,Joseph.Martin887@maple.com,New Orleans,LA,Northeast,East,2017-10-31,,,,,,,,,,,,
CUST02038,Trinity Hospital,Gary Scott,987.622.9579,(987) 622-9579,Gary.Scott373@trinity.com,Milwaukee,WI,North,North,2010-11-01,,,,,,,,,,,,
CUST02039,Lakeside Health System,David King,3315716042,(331) 571-6042,David.King855@lakeside.com,Sacramento,CA,West,West,2015-08-31,,,,,,,,,,,,
CUST02040,Cedar Medical Center,Sharon Kim,(415) 264-4582,(415) 264-4582,Sharon.Kim293@cedar.com,Portland,OR,Southeast,South,2018-04-12,,,,,,,,,,,,
CUST02041,Cedar Urgent Care Clinic,Matthew Peterson,(780) 498-7620,(780) 498-7620,Matthew.Peterson828@cedar.com,Milwaukee,WI,North,North,2014-04-25,,,,,,,,,,,,
CUST02042,Southport Medical Center,Paul Smith,427.607.4146,(427) 607-4146,Paul.Smith816@southport.com,Portland,OR,West,West,2013-10-27,,,,,,,,,,,,
CUST02043,Maple Medical Center,Karen Lopez,255 561 8326,(255) 561-8326,Karen.Lopez213@maple.com,Tampa,FL,South,South,2021-12-18,,,,,,,,,,,,
CUST02044,Maple Urgent Care Clinic,Brenda Cook,9542527505,(954) 252-7505,Brenda.Cook654@maple.com,Philadelphia,PA,Northeast,East,2011-05-21,,,,,,,,,,,,
CUST02045,Eastview Health System,Gary Ortiz,712-633-4029,(712) 633-4029,Gary.Ortiz959@eastview.com,Dallas,TX,South,South,2012-05-12,,,,,,,,,,,,
CUST02046,Southport Community Clinic,Laura Ward,733.262.7767,(733) 262-7767,Laura.Ward344@southport.com,Birmingham,AL,South,South,2021-05-13,,,,,,,,,,,,
CUST02047,Crossroads Long-Term Care Facility,Helen Ward,468.774.9294,(468) 774-9294,Helen.Ward199@crossroads.com,Billings,MT,North,North,2011-08-21,,,,,,,,,,,,
CUST02048,Trinity Hospital,Christine Diaz,7266849053,(726) 684-9053,Christine.Diaz920@trinity.com,Portland,OR,West,West,2019-11-07,,,,,,,,,,,,
CUST02049,Crossroads Community Clinic,Jennifer Clark,613.177.9053,(613) 177-9053,Jennifer.Clark568@crossroads.com,Atlanta,GA,Northeast,East,2021-12-23,,,,,,,,,,,,
CUST02050,Northgate Hospital,Edward Moore,180-166-4802,(180) 166-4802,Edward.Moore551@northgate.com,Dallas,TX,South,South,2011-04-23,,,,,,,,,,,,
CUST02051,Maple Long-Term Care Facility,Richard Campbell,(953) 115-4397,(953) 115-4397,Richard.Campbell497@maple.com,New Orleans,LA,South,South,2015-07-09,,,,,,,,,,,,
CUST02052,Cedar Urgent Care Clinic,Donna Gomez,(066) 086-2365,(066) 086-2365,Donna.Gomez39@cedar.com,Hartford,CT,East,East,2013-03-02,,,,,,,,,,,,
CUST02053,Valley Medical Center,Richard Young,789 225 1826,(789) 225-1826,Richard.Young346@valley.com,Tampa,FL,South,South,2010-12-20,,,,,,,,,,,,
CUST02054,Summit Medical Center,Brandon Ortiz,015 799 7062,(015) 799-7062,Brandon.Ortiz66@summit.com,Minneapolis,MN,North,North,2010-11-01,,,,,,,,,,,,
CUST02055,Beacon Health System,Ronald Bailey,(686) 650-8368,(686) 650-8368,Ronald.Bailey953@beacon.com,Portland,OR,West,West,2013-09-05,,,,,,,,,,,,
CUST02056,Westfield Pharmacy,Samantha Johnson,730-871-4390,(730) 871-4390,Samantha.Johnson618@westfield.com,Sioux Falls,SD,North,North,2013-06-24,,,,,,,,,,,,
CUST02057,Lakeside Pharmacy,Eric Morgan,(70) 247-4857,(070) 247-4857,Eric.Morgan864@lakeside.com,Boston,MA,East,East,2021-11-17,,,,,,,,,,,,
CUST02058,Valley Health System,Ryan Thompson,(381) 522-9322,(381) 522-9322,Ryan.Thompson988@valley.com,Milwaukee,WI,North,North,2017-05-10,,,,,,,,,,,,
CUST02059,Lakeside Urgent Care Clinic,Michelle Campbell,3847543188,(384) 754-3188,Michelle.Campbell615@lakeside.com,Fargo,ND,North,North,2016-01-07,,,,,,,,,,,,
CUST02060,Heritage Medical Center,Brian Campbell,9246366983,(924) 636-6983,Brian.Campbell654@heritage.com,Minneapolis,MN,North,North,2024-07-27,,,,,,,,,,,,
CUST02061,Riverside Urgent Care Clinic,Catherine Harris,(875) 007-7099,(875) 007-7099,Catherine.Harris119@riverside.com,Philadelphia,PA,East,East,2019-12-15,,,,,,,,,,,,
CUST02062,Summit Long-Term Care Facility,Sharon Howard,598 043 3315,(598) 043-3315,Sharon.Howard431@summit.com,Minneapolis,MN,North,North,2015-12-08,,,,,,,,,,,,
CUST02063,Maple Pharmacy,Stephanie Miller,019-335-2062,(019) 335-2062,Stephanie.Miller704@maple.com,Minneapolis,MN,North,North,2022-09-20,,,,,,,,,,,,
CUST02064,Cedar Hospital,Matthew Wilson,663-316-1408,(663) 316-1408,Matthew.Wilson8@cedar.com,Portland,OR,West,West,2011-06-07,,,,,,,,,,,,
CUST02065,Cedar Medical Center,Patricia Peterson,945.740.5199,(945) 740-5199,Patricia.Peterson76@cedar.com,Sacramento,CA,West,West,2023-05-31,,,,,,,,,,,,
CUST02066,Riverside Community Clinic,Laura Walker,7352635951,(735) 263-5951,Laura.Walker371@riverside.com,Fargo,ND,North,North,2014-01-31,,,,,,,,,,,,
CUST02067,Maple Urgent Care Clinic,Nancy Nguyen,(286) 710-6656,(286) 710-6656,Nancy.Nguyen596@maple.com,Dallas,TX,South,South,2013-10-05,,,,,,,,,,,,
CUST02068,Mercy Hospital,Thomas Murphy,149-057-1753,(149) 057-1753,Thomas.Murphy885@mercy.com,Phoenix,AZ,West,West,2023-12-31,,,,,,,,,,,,
CUST02069,Hilltop Health System,Stephen Young,158 789 8916,(158) 789-8916,Stephen.Young102@hilltop.com,Newark,NJ,East,East,2020-09-15,,,,,,,,,,,,
CUST02070,Union Pharmacy,Elizabeth Clark,412-484-5467,(412) 484-5467,Elizabeth.Clark455@union.com,Minneapolis,MN,Northeast,East,2011-09-02,,,,,,,,,,,,
CUST02071,Hilltop Community Clinic,Jack Smith,0669545085,(066) 954-5085,Jack.Smith197@hilltop.com,Albany,NY,East,East,2015-09-14,,,,,,,,,,,,
CUST02072,Maple Pharmacy,Margaret Morgan,1706130112,(170) 613-0112,Margaret.Morgan227@maple.com,Sioux Falls,SD,North,North,2012-01-12,,,,,,,,,,,,
CUST02073,Crossroads Community Clinic,Larry Rodriguez,(357) 965-6400,(357) 965-6400,Larry.Rodriguez682@crossroads.com,Sioux Falls,SD,North,North,2024-07-30,,,,,,,,,,,,
CUST02074,Union Community Clinic,Alexander Thompson,078.241.1643,(078) 241-1643,Alexander.Thompson311@union.com,Newark,NJ,East,East,2024-10-27,,,,,,,,,,,,
CUST02075,Cedar Community Clinic,Linda Diaz,754-662-4822,(754) 662-4822,Linda.Diaz917@cedar.com,Fargo,ND,North,North,2016-08-04,,,,,,,,,,,,
CUST02076,Cedar Hospital,Donald Scott,460-389-5159,(460) 389-5159,Donald.Scott942@cedar.com,Sioux Falls,SD,North,North,2019-06-24,,,,,,,,,,,,
CUST02077,Union Medical Center,Kenneth Johnson,(746) 453-3164,(746) 453-3164,Kenneth.Johnson441@union.com,Dallas,TX,South,South,2010-10-04,,,,,,,,,,,,
CUST02078,Union Long-Term Care Facility,Rachel Garcia,(713) 463-1078,(713) 463-1078,Rachel.Garcia655@union.com,Albany,NY,Northeast,East,2020-11-05,,,,,,,,,,,,
CUST02079,Trinity Health System,Andrew Morales,018 830 4154,(018) 830-4154,Andrew.Morales314@trinity.com,Boston,MA,East,East,2021-03-06,,,,,,,,,,,,
CUST02080,Southport Hospital,Karen Campbell,973.697.0168,(973) 697-0168,Karen.Campbell857@southport.com,Newark,NJ,East,East,2015-06-01,,,,,,,,,,,,
CUST02081,Hilltop Pharmacy,Pamela Kelly,0937011859,(093) 701-1859,Pamela.Kelly714@hilltop.com,Albany,NY,East,East,2020-01-16,,,,,,,,,,,,
CUST02082,Riverside Urgent Care Clinic,Paul Edwards,(550) 957-9281,(550) 957-9281,Paul.Edwards748@riverside.com,Newark,NJ,East,East,2013-06-09,,,,,,,,,,,,
CUST02083,Grace Medical Center,John Carter,992.416.1195,(992) 416-1195,John.Carter182@grace.com,Sioux Falls,SD,North,North,2020-12-11,,,,,,,,,,,,
CUST02084,Beacon Health System,Helen Moore,068.311.2179,(068) 311-2179,Helen.Moore900@beacon.com,Billings,MT,North,North,2022-06-08,,,,,,,,,,,,
CUST02085,Valley Hospital,Edward Thomas,256.772.5038,(256) 772-5038,Edward.Thomas435@valley.com,Atlanta,GA,South,South,2013-12-03,,,,,,,,,,,,
CUST02086,Parkview Community Clinic,Lisa Gonzalez,277.323.5737,(277) 323-5737,Lisa.Gonzalez693@parkview.com,Fargo,ND,Southeast,South,2016-12-10,,,,,,,,,,,,
CUST02087,Summit Community Clinic,Samantha Ward,(079) 374-1587,(079) 374-1587,Samantha.Ward295@summit.com,Billings,MT,North,North,2013-03-21,,,,,,,,,,,,
CUST02088,Lakeside Urgent Care Clinic,Helen Lewis,530 955 8779,(530) 955-8779,Helen.Lewis405@lakeside.com,Hartford,CT,East,East,2016-08-16,,,,,,,,,,,,
CUST02089,Valley Community Clinic,David Walker,572-381-6129,(572) 381-6129,David.Walker329@valley.com,Seattle,WA,West,West,2012-04-29,,,,,,,,,,,,
CUST02090,Cedar Pharmacy,Andrew Wilson,(753) 502-4694,(753) 502-4694,Andrew.Wilson175@cedar.com,Atlanta,GA,Northeast,East,2014-09-26,,,,,,,,,,,,
CUST02091,Summit Hospital,Justin Wilson,087-385-7094,(087) 385-7094,Justin.Wilson255@summit.com,Atlanta,GA,South,South,2020-10-07,,,,,,,,,,,,
CUST02092,Crossroads Pharmacy,Sarah Carter,837-921-3168,(837) 921-3168,Sarah.Carter666@crossroads.com,Hartford,CT,East,East,2011-03-20,,,,,,,,,,,,
CUST02093,Riverside Health System,Brenda Smith,931-784-4988,(931) 784-4988,Brenda.Smith203@riverside.com,Birmingham,AL,Northeast,East,2019-12-19,,,,,,,,,,,,
CUST02094,Eastview Community Clinic,George Green,133.704.9462,(133) 704-9462,George.Green316@eastview.com,Seattle,WA,West,West,2010-09-13,,,,,,,,,,,,
CUST02095,Hilltop Medical Center,Jessica Rogers,355 882 3481,(355) 882-3481,Jessica.Rogers29@hilltop.com,Minneapolis,MN,North,North,2024-12-23,,,,,,,,,,,,
CUST02096,Valley Health System,Gary Rivera,(28) 477-9825,(028) 477-9825,Gary.Rivera225@valley.com,New Orleans,LA,South,South,2020-06-02,,,,,,,,,,,,
CUST02097,Mercy Pharmacy,Sandra Lopez,307-066-6706,(307) 066-6706,Sandra.Lopez103@mercy.com,Portland,OR,Northeast,East,2022-11-08,,,,,,,,,,,,
CUST02098,Cedar Long-Term Care Facility,Steven Davis,955-309-3731,(955) 309-3731,Steven.Davis236@cedar.com,Sacramento,CA,West,West,2020-12-08,,,,,,,,,,,,
CUST02099,Beacon Medical Center,Andrew Mitchell,(793) 061-8920,(793) 061-8920,Andrew.Mitchell530@beacon.com,Sioux Falls,SD,Northeast,East,2012-11-27,,,,,,,,,,,,
CUST02100,Hilltop Pharmacy,George Adams,474-246-8473,(474) 246-8473,George.Adams63@hilltop.com,Dallas,TX,South,South,2019-07-11,,,,,,,,,,,,
CUST02101,Summit Urgent Care Clinic,Brian Morris,(367) 912-0720,(367) 912-0720,Brian.Morris562@summit.com,Fargo,ND,North,North,2024-11-01,,,,,,,,,,,,
CUST02102,Riverside Health System,Laura Adams,508.199.6844,(508) 199-6844,Laura.Adams975@riverside.com,Tampa,FL,South,South,2020-01-08,,,,,,,,,,,,
CUST02103,Heritage Community Clinic,Emily Johnson,2054051556,(205) 405-1556,Emily.Johnson578@heritage.com,Sioux Falls,SD,North,North,2013-11-28,,,,,,,,,,,,
CUST02104,Maple Pharmacy,Brian Morgan,(993) 001-3414,(993) 001-3414,Brian.Morgan54@maple.com,Phoenix,AZ,West,West,2018-09-11,,,,,,,,,,,,
CUST02105,Hilltop Community Clinic,John Williams,465.484.0000,(465) 484-0000,John.Williams300@hilltop.com,Billings,MT,Southeast,South,2019-04-01,,,,,,,,,,,,
CUST02106,Mercy Urgent Care Clinic,Stephen Howard,834.875.2560,(834) 875-2560,Stephen.Howard620@mercy.com,Hartford,CT,East,East,2013-03-09,,,,,,,,,,,,
CUST02107,Westfield Long-Term Care Facility,David Lopez,760 138 0795,(760) 138-0795,David.Lopez520@westfield.com,Phoenix,AZ,West,West,2012-07-07,,,,,,,,,,,,
CUST02108,Maple Hospital,Susan Baker,508-159-5904,(508) 159-5904,Susan.Baker963@maple.com,Portland,OR,West,West,2010-06-26,,,,,,,,,,,,
CUST02109,Cedar Medical Center,Justin Collins,(477) 631-0323,(477) 631-0323,Justin.Collins412@cedar.com,Portland,OR,Southeast,South,2020-08-01,,,,,,,,,,,,
CUST02110,Valley Pharmacy,Samuel Cook,168.444.6964,(168) 444-6964,Samuel.Cook622@valley.com,Philadelphia,PA,East,East,2014-01-14,,,,,,,,,,,,
CUST02111,Westfield Urgent Care Clinic,Christopher Howard,811 372 4479,(811) 372-4479,Christopher.Howard469@westfield.com,Billings,MT,North,North,2017-04-13,,,,,,,,,,,,
CUST02112,Cedar Health System,Donald Howard,9400946584,(940) 094-6584,Stephanie.Johnson626@parkview.com,Philadelphia,PA,East,East,2024-06-14,,,,,,,,,,,,
CUST02113,Westfield Community Clinic,Jennifer Adams,(376) 764-9737,(376) 764-9737,Jennifer.Adams255@westfield.com,Denver,CO,Southeast,South,2016-02-25,,,,,,,,,,,,
CUST02114,Summit Long-Term Care Facility,Ryan Parker,8716289747,(871) 628-9747,Ryan.Parker436@summit.com,Albany,NY,East,East,2018-12-24,,,,,,,,,,,,
CUST02115,Lakeside Long-Term Care Facility,Cynthia Parker,(352) 642-5993,(352) 642-5993,Cynthia.Parker886@lakeside.com,Billings,MT,North,North,2022-12-30,,,,,,,,,,,,
CUST02116,Riverside Medical Center,Jennifer Hill,7591056396,(759) 105-6396,Jennifer.Hill877@riverside.com,Boston,MA,East,East,2016-03-23,,,,,,,,,,,,
CUST02117,Parkview Long-Term Care Facility,David Campbell,140 577 0250,(140) 577-0250,David.Campbell378@parkview.com,Phoenix,AZ,West,West,2016-04-29,,,,,,,,,,,,
CUST02118,Beacon Urgent Care Clinic,Kimberly Wright,9985752563,(998) 575-2563,Kimberly.Wright957@beacon.com,Albany,NY,East,East,2022-04-30,,,,,,,,,,,,
CUST02119,Mercy Urgent Care Clinic,Larry Baker,(766) 335-4205,(766) 335-4205,Larry.Baker975@mercy.com,Philadelphia,PA,East,East,2014-11-03,,,,,,,,,,,,
CUST02120,Riverside Long-Term Care Facility,Linda Bailey,7282769588,(728) 276-9588,Linda.Bailey596@riverside.com,Seattle,WA,West,West,2016-02-12,,,,,,,,,,,,
CUST02121,Valley Long-Term Care Facility,Samuel Kim,698-027-6448,(698) 027-6448,Samuel.Kim986@valley.com,Phoenix,AZ,Southeast,South,2016-05-27,,,,,,,,,,,,
CUST02122,Mercy Hospital,Sarah Scott,961.653.7778,(961) 653-7778,Sarah.Scott503@mercy.com,Minneapolis,MN,North,North,2012-05-19,,,,,,,,,,,,
CUST02123,Westfield Medical Center,Richard Roberts,(695) 072-5925,(695) 072-5925,Richard.Roberts621@westfield.com,Billings,MT,Northeast,East,2011-08-29,,,,,,,,,,,,
CUST02124,Trinity Urgent Care Clinic,Maria Flores,823-070-0813,(823) 070-0813,Maria.Flores845@trinity.com,Denver,CO,Midwest,North,2022-12-31,,,,,,,,,,,,
CUST02125,Summit Pharmacy,Carolyn Carter,(269) 249-4180,(269) 249-4180,Carolyn.Carter689@summit.com,Birmingham,AL,South,South,2022-12-12,,,,,,,,,,,,
CUST02126,Mercy Community Clinic,Stephen Reyes,294-640-3118,(294) 640-3118,Stephen.Reyes614@mercy.com,Minneapolis,MN,North,North,2012-02-13,,,,,,,,,,,,
CUST02127,Trinity Urgent Care Clinic,Rachel Parker,1203390596,(120) 339-0596,Rachel.Parker662@trinity.com,Hartford,CT,East,East,2023-01-01,,,,,,,,,,,,
CUST02128,Summit Urgent Care Clinic,Stephanie Young,438.375.4288,(438) 375-4288,Stephanie.Young486@summit.com,New Orleans,LA,South,South,2020-10-01,,,,,,,,,,,,
CUST02129,Westfield Hospital,Christopher Rivera,0277217931,(027) 721-7931,Christopher.Rivera48@westfield.com,Albany,NY,East,East,2017-05-27,,,,,,,,,,,,
CUST02130,Northgate Urgent Care Clinic,Kathleen Morales,924 483 7268,(924) 483-7268,Kathleen.Morales604@northgate.com,Birmingham,AL,South,South,2015-05-25,,,,,,,,,,,,
CUST02131,Crossroads Community Clinic,Brandon Hernandez,8672877478,(867) 287-7478,Brandon.Hernandez54@crossroads.com,Hartford,CT,Northeast,East,2016-08-10,,,,,,,,,,,,
CUST02132,Parkview Pharmacy,Shirley Miller,965 241 5731,(965) 241-5731,Shirley.Miller145@parkview.com,Seattle,WA,West,West,2010-05-30,,,,,,,,,,,,
CUST02133,Riverside Urgent Care Clinic,Linda White,0719129433,(071) 912-9433,Linda.White433@riverside.com,Albany,NY,East,East,2018-03-05,,,,,,,,,,,,
CUST02134,Crossroads Medical Center,David Brown,355 019 3531,(355) 019-3531,David.Brown904@crossroads.com,Fargo,ND,North,North,2012-07-21,,,,,,,,,,,,
CUST02135,Union Community Clinic,Barbara Edwards,313-700-1749,(313) 700-1749,Barbara.Edwards369@union.com,Philadelphia,PA,East,East,2019-04-22,,,,,,,,,,,,
CUST02136,Hilltop Pharmacy,Richard Nguyen,(173) 733-9701,(173) 733-9701,Richard.Nguyen580@hilltop.com,Dallas,TX,South,South,2013-11-08,,,,,,,,,,,,
CUST02137,Valley Medical Center,Paul Ramos,224.006.1386,(224) 006-1386,Paul.Ramos437@valley.com,Billings,MT,North,North,2019-01-14,,,,,,,,,,,,
CUST02138,Valley Pharmacy,Patricia Jones,435 804 7118,(435) 804-7118,Patricia.Jones980@valley.com,Albany,NY,East,East,2016-10-16,,,,,,,,,,,,
CUST02139,Lakeside Urgent Care Clinic,Matthew Scott,(119) 596-0276,(119) 596-0276,Matthew.Scott816@lakeside.com,Fargo,ND,North,North,2021-02-02,,,,,,,,,,,,
CUST02140,Beacon Medical Center,Daniel Flores,485-625-7504,(485) 625-7504,Daniel.Flores411@beacon.com,Phoenix,AZ,Southeast,South,2015-11-08,,,,,,,,,,,,
CUST02141,Lakeside Long-Term Care Facility,Susan Anderson,8617541827,(861) 754-1827,Susan.Anderson308@lakeside.com,Denver,CO,West,West,2022-08-07,,,,,,,,,,,,
CUST02142,Maple Health System,Rebecca Morales,801-975-5708,(801) 975-5708,Rebecca.Morales756@maple.com,Sacramento,CA,West,West,2022-04-20,,,,,,,,,,,,
CUST02143,Union Medical Center,Robert Ortiz,414 429 4267,(414) 429-4267,Robert.Ortiz552@union.com,Fargo,ND,North,North,2011-05-12,,,,,,,,,,,,
CUST02144,Mercy Community Clinic,Jennifer Nguyen,1378626849,(137) 862-6849,Jennifer.Nguyen147@mercy.com,Minneapolis,MN,North,North,2015-09-19,,,,,,,,,,,,
CUST02145,Trinity Pharmacy,Kimberly Lewis,(076) 817-0068,(076) 817-0068,Kimberly.Lewis437@trinity.com,Fargo,ND,North,North,2018-01-27,,,,,,,,,,,,
CUST02146,Hilltop Health System,John Brown,766.105.4171,(766) 105-4171,John.Brown816@hilltop.com,Atlanta,GA,South,South,2021-02-01,,,,,,,,,,,,
CUST02147,Riverside Medical Center,Deborah Campbell,180.077.8428,(180) 077-8428,Deborah.Campbell468@riverside.com,Sioux Falls,SD,North,North,2019-10-19,,,,,,,,,,,,
CUST02148,Crossroads Pharmacy,Joshua Ramos,066-721-9228,(066) 721-9228,Joshua.Ramos885@crossroads.com,Phoenix,AZ,West,West,2012-08-19,,,,,,,,,,,,
CUST02149,Northgate Urgent Care Clinic,Edward Reyes,152-725-9783,(152) 725-9783,Edward.Reyes934@northgate.com,Billings,MT,North,North,2016-04-15,,,,,,,,,,,,
CUST02150,Lakeside Long-Term Care Facility,Patricia Lopez,(59) 944-7698,(059) 944-7698,Patricia.Lopez181@lakeside.com,Milwaukee,WI,North,North,2013-09-15,,,,,,,,,,,,
CUST02151,Grace Urgent Care Clinic,Rebecca Perez,(610) 880-2570,(610) 880-2570,Rebecca.Perez735@grace.com,Dallas,TX,South,South,2011-01-23,,,,,,,,,,,,
CUST02152,Grace Community Clinic,Laura Evans,(595) 915-1676,(595) 915-1676,Laura.Evans156@grace.com,Birmingham,AL,Southeast,South,2022-11-04,,,,,,,,,,,,
CUST02153,Mercy Medical Center,Charles Thompson,(25) 368-7320,(025) 368-7320,Charles.Thompson335@mercy.com,Seattle,WA,West,West,2016-03-10,,,,,,,,,,,,
CUST02154,Lakeside Urgent Care Clinic,Katherine Torres,097-873-8718,(097) 873-8718,Katherine.Torres914@lakeside.com,Sioux Falls,SD,North,North,2012-08-18,,,,,,,,,,,,
CUST02155,Lakeside Long-Term Care Facility,Laura Davis,584.843.9300,(584) 843-9300,Laura.Davis231@lakeside.com,Minneapolis,MN,North,North,2017-01-09,,,,,,,,,,,,
CUST02156,Trinity Long-Term Care Facility,Andrew Reyes,706.493.7590,(706) 493-7590,Andrew.Reyes905@trinity.com,Billings,MT,North,North,2023-09-12,,,,,,,,,,,,
CUST02157,Union Pharmacy,Joseph Harris,027.890.2764,(027) 890-2764,Joseph.Harris5@union.com,Dallas,TX,South,South,2011-01-27,,,,,,,,,,,,
CUST02158,Lakeside Urgent Care Clinic,Lisa Morales,575.473.8808,(575) 473-8808,Lisa.Morales315@lakeside.com,Billings,MT,North,North,2010-07-19,,,,,,,,,,,,
CUST02159,Valley Medical Center,George Martinez,(72) 553-2052,(072) 553-2052,George.Martinez328@valley.com,New Orleans,LA,South,South,2018-04-18,,,,,,,,,,,,
CUST02160,Maple Pharmacy,Anthony Richardson,(711) 788-7505,(711) 788-7505,Anthony.Richardson765@maple.com,Tampa,FL,South,South,2012-09-13,,,,,,,,,,,,
CUST02161,Eastview Health System,Deborah Rodriguez,141 200 7404,(141) 200-7404,Deborah.Rodriguez340@eastview.com,Billings,MT,Midwest,North,2019-08-06,,,,,,,,,,,,
CUST02162,Beacon Health System,Mark Rogers,2769268994,(276) 926-8994,Mark.Rogers477@beacon.com,Atlanta,GA,South,South,2023-09-21,,,,,,,,,,,,
CUST02163,Lakeside Hospital,David Martin,3906056360,(390) 605-6360,David.Martin309@lakeside.com,Tampa,FL,South,South,2012-10-05,,,,,,,,,,,,
CUST02164,Hilltop Hospital,Andrew Harris,(912) 581-9366,(912) 581-9366,Andrew.Harris442@hilltop.com,New Orleans,LA,South,South,2016-09-02,,,,,,,,,,,,
CUST02165,Trinity Hospital,Kenneth Wilson,(594) 568-1508,(594) 568-1508,Kenneth.Wilson939@trinity.com,Newark,NJ,Southeast,South,2016-08-01,,,,,,,,,,,,
CUST02166,Southport Medical Center,Karen Clark,897.633.0230,(897) 633-0230,Karen.Clark247@southport.com,Billings,MT,North,North,2014-12-24,,,,,,,,,,,,
CUST02167,Crossroads Community Clinic,Patricia Flores,(602) 509-2704,(602) 509-2704,Patricia.Flores252@crossroads.com,Dallas,TX,South,South,2022-04-03,,,,,,,,,,,,
CUST02168,Grace Medical Center,Sharon Diaz,(72) 602-7578,(072) 602-7578,Sharon.Diaz208@grace.com,Denver,CO,West,West,2019-04-09,,,,,,,,,,,,
CUST02169,Riverside Health System,Ryan Brown,(738) 088-2330,(738) 088-2330,Ryan.Brown96@riverside.com,Newark,NJ,East,East,2023-08-27,,,,,,,,,,,,
CUST02170,Cornerstone Long-Term Care Facility,Gregory Evans,(75) 186-2109,(075) 186-2109,Gregory.Evans860@cornerstone.com,Tampa,FL,South,South,2014-03-22,,,,,,,,,,,,
