employee_id,first_name,last_name,email,store_id,role,hire_date,salary
EMP0500,Jonathan,Sanchez,JonathanSanchez@meridianpharma.com,DC001,Pharmacist Liaison,6/28/2022,84480.62
EMP0501,Frank,Smith,FrankSmith@meridianpharma.com,DC008,Shift Supervisor,10/11/2021,54376.41
EMP0502,Susan,Roberts,SusanRoberts@meridianpharma.com,DC010,Inventory Clerk,9/25/2014,44395.47
EMP0503,Donna,Collins,DonnaCollins@meridianpharma.com,DC020,Pharmacist Liaison,11/12/2018,85898.53
EMP0504,Amanda,Morales,AmandaMorales@meridianpharma.com,DC007,Inventory Clerk,8/19/2024,45529.11
EMP0505,Robert,Robinson,RobertRobinson@meridianpharma.com,DC005,Shift Supervisor,3/26/2022,40310.47
EMP0506,Jessica,Campbell,JessicaCampbell@meridianpharma.com,DC002,Logistics Coordinator,10/31/2023,62298.52
EMP0507,Samantha,Miller,SamanthaMiller@meridianpharma.com,DC002,Cashier,5/1/2021,41135.11
EMP0508,Joseph,Turner,JosephTurner@meridianpharma.com,DC004,Store Manager,4/28/2019,74504.46
EMP0509,Rachel,Johnson,RachelJohnson@meridianpharma.com,DC022,Cashier,6/6/2021,37155.90
EMP0510,Carolyn,Moore,CarolynMoore@meridianpharma.com,DC004,Cashier,3/3/2017,32036.56
EMP0511,Betty,Cox,BettyCox@meridianpharma.com,DC009,Shift Supervisor,1/6/2018,51521.53
EMP0512,Jennifer,Peterson,JenniferPeterson@meridianpharma.com,DC007,Account Representative,9/16/2017,
EMP0513,Barbara,Anderson,BarbaraAnderson@meridianpharma.com,DC022,Account Representative,9/3/2015,72120.67
EMP0514,Elizabeth,Gonzalez,ElizabethGonzalez@meridianpharma.com,DC021,Shift Supervisor,2/14/2019,56213.55
EMP0515,Kathleen,Miller,KathleenMiller@meridianpharma.com,DC006,Sales Associate,7/23/2023,49488.32
EMP0516,Kenneth,Diaz,KennethDiaz@meridianpharma.com,DC004,Sales Associate,2/9/2014,59706.38
EMP0517,Nancy,Nelson,NancyNelson@meridianpharma.com,DC015,Store Manager,11/8/2023,75247.02
EMP0518,Amanda,White,AmandaWhite@meridianpharma.com,DC013,Account Representative,1/18/2017,69692.37
EMP0519,Amy,Turner,AmyTurner@meridianpharma.com,DC006,Cashier,6/27/2015,39371.74
EMP0520,Christopher,Wilson,ChristopherWilson@meridianpharma.com,DC019,Account Representative,12/31/2022,63996.94
EMP0521,Brandon,Carter,BrandonCarter@meridianpharma.com,DC020,Sales Associate,9/4/2023,56657.25
EMP0522,Thomas,Morris,ThomasMorris@meridianpharma.com,DC004,Logistics Coordinator,12/11/2018,50233.24
EMP0523,Kenneth,Johnson,KennethJohnson@meridianpharma.com,DC022,Shift Supervisor,12/19/2024,55672.28
EMP0524,Eric,Gutierrez,EricGutierrez@meridianpharma.com,DC020,Cashier,11/8/2018,38937.59
EMP0525,Brian,Roberts,BrianRoberts@meridianpharma.com,DC018,Sales Associate,2/17/2014,55909.86
EMP0526,Jacob,Murphy,JacobMurphy@meridianpharma.com,DC003,Account Representative,8/6/2017,56993.04
EMP0527,Michael,Cook,MichaelCook@meridianpharma.com,DC021,Logistics Coordinator,7/10/2018,65887.20
EMP0528,Jeffrey,Kelly,JeffreyKelly@meridianpharma.com,DC016,Account Representative,7/18/2017,54384.39
EMP0529,Christine,Williams,ChristineWilliams@meridianpharma.com,DC014,Sales Associate,4/1/2020,54193.60
EMP0530,Helen,Richardson,HelenRichardson@meridianpharma.com,DC017,Shift Supervisor,5/5/2021,50995.75
EMP0531,George,Miller,GeorgeMiller@meridianpharma.com,DC015,Pharmacist Liaison,4/13/2020,82776.08
EMP0532,Janet,Campbell,JanetCampbell@meridianpharma.com,DC004,Cashier,7/8/2022,
EMP0533,Melissa,Nguyen,MelissaNguyen@meridianpharma.com,DC012,Cashier,7/7/2014,41900.65
EMP0534,Janet,Evans,JanetEvans@meridianpharma.com,DC020,Shift Supervisor,2/8/2016,41936.27
EMP0535,Margaret,Collins,MargaretCollins@meridianpharma.com,DC007,Pharmacist Liaison,3/18/2015,82510.17
EMP0536,Katherine,Ramos,KatherineRamos@meridianpharma.com,DC015,Account Representative,5/21/2021,64431.90
EMP0537,Angela,Smith,AngelaSmith@meridianpharma.com,DC002,Logistics Coordinator,5/29/2023,61177.95
EMP0538,Daniel,Howard,DanielHoward@meridianpharma.com,DC005,Cashier,5/6/2018,38884.77
EMP0539,Carol,Cook,CarolCook@meridianpharma.com,DC014,Shift Supervisor,1/25/2017,46494.96
EMP0540,Donna,Edwards,DonnaEdwards@meridianpharma.com,DC005,Logistics Coordinator,10/3/2020,63510.29
EMP0541,Joshua,Peterson,JoshuaPeterson@meridianpharma.com,DC023,Shift Supervisor,4/2/2016,43399.77
EMP0542,Rachel,Hall,RachelHall@meridianpharma.com,DC005,Inventory Clerk,8/26/2019,40555.01
EMP0543,Raymond,Anderson,RaymondAnderson@meridianpharma.com,DC018,Account Representative,7/15/2020,64033.13
EMP0544,Sharon,Morgan,SharonMorgan@meridianpharma.com,DC014,Sales Associate,11/12/2019,46137.76
EMP0545,Michael,Davis,MichaelDavis@meridianpharma.com,DC006,Store Manager,8/31/2021,63763.35
EMP0546,Alexander,Nguyen,AlexanderNguyen@meridianpharma.com,DC018,Sales Associate,1/9/2018,59015.28
EMP0547,Frank,Bailey,FrankBailey@meridianpharma.com,DC024,Logistics Coordinator,8/31/2016,59671.72
EMP0548,Carolyn,Torres,CarolynTorres@meridianpharma.com,DC002,Logistics Coordinator,5/7/2018,57756.29
EMP0549,Rachel,Green,RachelGreen@meridianpharma.com,DC002,Sales Associate,5/5/2022,48774.41
EMP0550,Jeffrey,Lewis,JeffreyLewis@meridianpharma.com,DC023,Pharmacist Liaison,6/20/2022,78139.18
EMP0551,Betty,Harris,BettyHarris@meridianpharma.com,DC006,Cashier,2/5/2016,42727.19
EMP0552,Jessica,Carter,JessicaCarter@meridianpharma.com,DC009,Store Manager,6/17/2015,61630.11
EMP0553,James,Nelson,JamesNelson@meridianpharma.com,DC005,Sales Associate,9/22/2015,61101.03
EMP0554,Benjamin,Ward,BenjaminWard@meridianpharma.com,DC010,Account Representative,11/10/2022,64076.65
EMP0555,Raymond,Green,RaymondGreen@meridianpharma.com,DC006,Cashier,10/26/2022,36964.77
EMP0556,Jonathan,Phillips,JonathanPhillips@meridianpharma.com,DC008,Shift Supervisor,6/10/2021,45409.48
EMP0557,Margaret,Richardson,MargaretRichardson@meridianpharma.com,DC018,Sales Associate,4/15/2015,56374.68
EMP0558,Samuel,Ward,SamuelWard@meridianpharma.com,DC008,Sales Associate,8/27/2021,60319.01
EMP0559,Joseph,Roberts,JosephRoberts@meridianpharma.com,DC024,Store Manager,4/12/2014,79489.80
EMP0560,Deborah,Rogers,DeborahRogers@meridianpharma.com,DC015,Account Representative,6/29/2014,58178.87
EMP0561,Carol,Rogers,CarolRogers@meridianpharma.com,DC004,Inventory Clerk,11/23/2024,46203.17
EMP0562,James,Rodriguez,JamesRodriguez@meridianpharma.com,DC021,Shift Supervisor,9/13/2023,51224.92
EMP0563,Anthony,Morgan,AnthonyMorgan@meridianpharma.com,DC024,Logistics Coordinator,4/2/2021,65880.11
EMP0564,Rachel,Martin,RachelMartin@meridianpharma.com,DC0,Sales Associate,12/25/2014,45533.11
EMP0565,Steven,Bailey,StevenBailey@meridianpharma.com,DC008,Store Manager,7/28/2018,67035.18
EMP0566,Laura,Green,LauraGreen@meridianpharma.com,DC999,Sales Associate,3/12/2021,57309.20
EMP0567,Maria,Howard,MariaHoward@meridianpharma.com,DC003,Pharmacist Liaison,5/29/2024,75923.48
EMP0568,Rachel,Hill,RachelHill@meridianpharma.com,DC010,Account Representative,4/12/2018,60285.67
EMP0569,Jacob,Lee,JacobLee@meridianpharma.com,DC005,Logistics Coordinator,12/8/2022,65488.94
EMP0570,Katherine,Jackson,KatherineJackson@meridianpharma.com,DC024,Pharmacist Liaison,9/26/2024,87491.15
EMP0571,Pamela,Jackson,PamelaJackson@meridianpharma.com,DC001,Logistics Coordinator,1/10/2020,60414.77
EMP0572,Anthony,Hall,AnthonyHall@meridianpharma.com,DC021,Inventory Clerk,10/22/2015,35661.50
EMP0573,Steven,Harris,StevenHarris@meridianpharma.com,DC022,Sales Associate,7/20/2023,57868.96
EMP0574,Stephen,Reyes,StephenReyes@meridianpharma.com,DC003,Store Manager,7/14/2021,59403.23
EMP0575,Patrick,Howard,PatrickHoward@meridianpharma.com,DC011,Pharmacist Liaison,6/10/2015,80286.56
EMP0576,Andrew,Richardson,AndrewRichardson@meridianpharma.com,DC007,Pharmacist Liaison,6/14/2019,74571.73
EMP0577,Michelle,Howard,MichelleHoward@meridianpharma.com,DC019,Pharmacist Liaison,1/22/2023,71093.03
EMP0578,James,Green,JamesGreen@meridianpharma.com,DC008,Logistics Coordinator,2/7/2017,66354.23
EMP0579,Catherine,Nelson,CatherineNelson@meridianpharma.com,DC015,Account Representative,1/9/2018,68391.27
EMP0580,Susan,Thompson,SusanThompson@meridianpharma.com,DC003,Store Manager,8/19/2023,77469.36
EMP0581,Betty,King,BettyKing@meridianpharma.com,DC021,Cashier,2/27/2022,
EMP0582,Nicholas,Brown,NicholasBrown@meridianpharma.com,DC019,Logistics Coordinator,8/17/2022,61277.74
EMP0583,Stephen,King,StephenKing@meridianpharma.com,DC018,Account Representative,5/2/2021,68400.46
EMP0584,Mark,Ramos,MarkRamos@meridianpharma.com,DC010,Inventory Clerk,3/19/2019,39990.33
EMP0585,George,Cook,GeorgeCook@meridianpharma.com,DC000,Inventory Clerk,6/29/2022,40167.97
EMP0586,Daniel,Reed,DanielReed@meridianpharma.com,DC022,Inventory Clerk,4/3/2022,43141.86
EMP0587,Jennifer,Lewis,JenniferLewis@meridianpharma.com,DC008,Cashier,12/18/2016,35254.88
EMP0588,Anthony,Gutierrez,AnthonyGutierrez@meridianpharma.com,DC012,Logistics Coordinator,4/8/2019,67933.41
EMP0589,Jennifer,Adams,JenniferAdams@meridianpharma.com,DC017,Store Manager,5/13/2023,75457.45
EMP0590,Larry,Thompson,LarryThompson@meridianpharma.com,DC013,Pharmacist Liaison,8/4/2020,79821.42
EMP0591,Eric,Allen,EricAllen@meridianpharma.com,DC008,Logistics Coordinator,12/16/2017,65889.91
EMP0592,Amy,Cox,AmyCox@meridianpharma.com,DC000,Account Representative,11/10/2015,56760.30
EMP0593,Emily,Ramirez,EmilyRamirez@meridianpharma.com,DC006,Pharmacist Liaison,10/1/2020,81478.14
EMP0594,Sandra,Turner,SandraTurner@meridianpharma.com,DC024,Cashier,5/27/2019,39107.89
EMP0595,Nicole,Lee,NicoleLee@meridianpharma.com,DC014,Sales Associate,9/25/2016,44985.23
EMP0596,Christopher,Moore,ChristopherMoore@meridianpharma.com,DC002,Inventory Clerk,8/18/2014,35420.56
EMP0597,Eric,Phillips,EricPhillips@meridianpharma.com,DC019,Sales Associate,11/8/2023,57295.76
EMP0598,Andrew,Hernandez,AndrewHernandez@meridianpharma.com,DC020,Account Representative,9/23/2023,62133.62
EMP0599,Jason,Kim,JasonKim@meridianpharma.com,DC019,Inventory Clerk,12/27/2020,42154.21
EMP0600,Patrick,Baker,PatrickBaker@meridianpharma.com,DC020,Cashier,7/30/2016,35365.46
EMP0601,Robert,Sanchez,RobertSanchez@meridianpharma.com,DC017,Logistics Coordinator,4/9/2023,52336.09
EMP0602,Jacob,Ward,JacobWard@meridianpharma.com,DC018,Cashier,1/17/2015,36676.24
EMP0603,Helen,Cooper,HelenCooper@meridianpharma.com,DC022,Logistics Coordinator,11/9/2019,57839.89
EMP0604,Carolyn,Ortiz,CarolynOrtiz@meridianpharma.com,DC016,Logistics Coordinator,12/6/2017,61257.68
EMP0605,Carolyn,Kelly,CarolynKelly@meridianpharma.com,DC005,Store Manager,5/9/2019,76027.44
EMP0606,David,Torres,DavidTorres@meridianpharma.com,DC018,Logistics Coordinator,11/21/2016,53137.13
EMP0607,James,Kelly,JamesKelly@meridianpharma.com,DC017,Sales Associate,3/17/2018,56112.74
EMP0608,Kenneth,Evans,KennethEvans@meridianpharma.com,DC005,Logistics Coordinator,4/22/2021,61183.01
EMP0609,Jonathan,Diaz,JonathanDiaz@meridianpharma.com,DC020,Store Manager,8/19/2021,67259.41
EMP0610,Stephen,Bailey,StephenBailey@meridianpharma.com,DC012,Account Representative,11/5/2016,72954.65
EMP0611,Raymond,Gomez,RaymondGomez@meridianpharma.com,DC022,Cashier,5/22/2022,33495.12
EMP0612,Christopher,Gonzalez,ChristopherGonzalez@meridianpharma.com,DC013,Pharmacist Liaison,12/25/2022,77159.92
EMP0613,Raymond,Miller,RaymondMiller@meridianpharma.com,DC021,Sales Associate,1/8/2023,45857.81
EMP0614,Scott,Parker,ScottParker@meridianpharma.com,DC009,Shift Supervisor,2/27/2018,41266.65
EMP0615,Stephanie,Phillips,StephaniePhillips@meridianpharma.com,DC017,Store Manager,12/24/2021,80732.01
EMP0616,Daniel,Murphy,DanielMurphy@meridianpharma.com,DC007,Store Manager,3/8/2016,58599.90
EMP0617,Eric,Robinson,EricRobinson@meridianpharma.com,DC022,Sales Associate,1/13/2018,
EMP0618,Christopher,Lopez,ChristopherLopez@meridianpharma.com,DC013,Pharmacist Liaison,7/5/2021,73134.21
EMP0619,Eric,Johnson,EricJohnson@meridianpharma.com,DC003,Cashier,3/1/2020,34184.62
EMP0620,Justin,Hall,JustinHall@meridianpharma.com,DC009,Shift Supervisor,10/19/2020,55792.29
EMP0621,Rebecca,Kelly,RebeccaKelly@meridianpharma.com,DC000,Logistics Coordinator,9/5/2019,51461.24
EMP0622,Donna,Baker,DonnaBaker@meridianpharma.com,DC017,Store Manager,10/29/2023,70602.10
EMP0623,Steven,Cruz,StevenCruz@meridianpharma.com,DC019,Account Representative,8/20/2022,57043.88
EMP0624,Ryan,Collins,RyanCollins@meridianpharma.com,DC001,Account Representative,4/22/2015,57354.45
EMP0625,Mark,Robinson,MarkRobinson@meridianpharma.com,DC014,Pharmacist Liaison,10/17/2019,76773.38
EMP0626,Kimberly,Young,KimberlyYoung@meridianpharma.com,DC013,Pharmacist Liaison,11/8/2014,77262.88
EMP0627,Kenneth,Rivera,KennethRivera@meridianpharma.com,DC019,Store Manager,1/19/2016,80341.41
EMP0628,Matthew,Murphy,MatthewMurphy@meridianpharma.com,DC008,Shift Supervisor,10/15/2023,44315.92
EMP0629,Ashley,Richardson,AshleyRichardson@meridianpharma.com,DC004,Cashier,4/27/2024,31588.94
EMP0630,Angela,Ward,AngelaWard@meridianpharma.com,,Sales Associate,7/6/2023,52977.72
EMP0631,Angela,Kelly,AngelaKelly@meridianpharma.com,DC016,Inventory Clerk,7/28/2022,45653.49
EMP0632,Mark,Kelly,MarkKelly@meridianpharma.com,DC017,Logistics Coordinator,5/14/2019,68374.98
EMP0633,Brian,Gomez,BrianGomez@meridianpharma.com,DC006,Account Representative,12/13/2024,54419.86
EMP0634,Kenneth,Johnson,KennethJohnson@meridianpharma.com,DC000,Logistics Coordinator,7/7/2020,51345.18
EMP0635,Kimberly,White,KimberlyWhite@meridianpharma.com,DC008,Store Manager,4/15/2019,80612.94
EMP0636,Lisa,Murphy,LisaMurphy@meridianpharma.com,DC014,Pharmacist Liaison,2/4/2018,85027.05
EMP0637,Lisa,Kelly,LisaKelly@meridianpharma.com,DC019,Shift Supervisor,2/17/2023,41592.86
EMP0638,Donald,Bailey,DonaldBailey@meridianpharma.com,DC013,Shift Supervisor,8/21/2015,53110.62
EMP0639,Jacob,Johnson,JacobJohnson@meridianpharma.com,DC016,Inventory Clerk,1/7/2024,44744.17
EMP0640,Patrick,Green,PatrickGreen@meridianpharma.com,DC010,Store Manager,4/21/2020,78232.35
EMP0641,Richard,Lee,RichardLee@meridianpharma.com,DC009,Account Representative,5/30/2023,65297.56
EMP0642,Kevin,King,KevinKing@meridianpharma.com,DC018,Store Manager,11/10/2017,58272.08
EMP0643,Frank,Cox,FrankCox@meridianpharma.com,DC019,Inventory Clerk,12/25/2024,43801.22
EMP0644,Frank,Rogers,FrankRogers@meridianpharma.com,DC024,Account Representative,12/23/2023,53524.00
EMP0645,Kathleen,Jackson,KathleenJackson@meridianpharma.com,DC021,Pharmacist Liaison,9/24/2018,79249.98
EMP0646,Elizabeth,Hernandez,ElizabethHernandez@meridianpharma.com,DC008,Pharmacist Liaison,7/21/2017,79813.04
EMP0647,Helen,Gomez,HelenGomez@meridianpharma.com,DC015,Pharmacist Liaison,5/22/2022,78101.22
EMP0648,Jason,Perez,JasonPerez@meridianpharma.com,DC001,Inventory Clerk,2/28/2022,36352.66
EMP0649,Maria,Hernandez,MariaHernandez@meridianpharma.com,DC013,Cashier,1/27/2015,31403.78
EMP0650,Stephen,Miller,StephenMiller@meridianpharma.com,,Cashier,3/2/2015,33906.90
EMP0651,Christine,Roberts,ChristineRoberts@meridianpharma.com,DC008,Store Manager,12/21/2018,72710.24
EMP0652,Nancy,Brown,NancyBrown@meridianpharma.com,DC012,Pharmacist Liaison,9/10/2023,75232.41
EMP0653,Brenda,Wright,BrendaWright@meridianpharma.com,DC005,Inventory Clerk,8/17/2020,41307.02
EMP0654,Katherine,Reed,KatherineReed@meridianpharma.com,DC021,Store Manager,3/11/2024,66062.61
EMP0655,Barbara,Cruz,BarbaraCruz@meridianpharma.com,DC014,Store Manager,9/30/2015,
EMP0656,Sarah,Hall,SarahHall@meridianpharma.com,DC018,Sales Associate,9/18/2021,60982.01
EMP0657,Amy,Hill,AmyHill@meridianpharma.com,,Store Manager,9/11/2020,
EMP0658,Deborah,Harris,DeborahHarris@meridianpharma.com,DC018,Logistics Coordinator,6/5/2018,54372.89
EMP0659,Samuel,Roberts,SamuelRoberts@meridianpharma.com,DC008,Store Manager,11/21/2014,67849.30
EMP0660,Brandon,Wright,BrandonWright@meridianpharma.com,DC024,Store Manager,8/19/2018,62274.41
EMP0661,Sarah,Nguyen,SarahNguyen@meridianpharma.com,DC015,Account Representative,1/19/2017,66805.09
EMP0662,Carol,Williams,CarolWilliams@meridianpharma.com,DC018,Sales Associate,2/1/2016,61896.45
EMP0663,Thomas,Cruz,ThomasCruz@meridianpharma.com,DC008,Cashier,9/10/2015,30785.53
EMP0664,Sharon,Flores,SharonFlores@meridianpharma.com,DC016,Pharmacist Liaison,3/15/2019,80950.61
EMP0665,David,Jackson,DavidJackson@meridianpharma.com,DC013,Cashier,2/3/2020,36523.85
EMP0666,Steven,Carter,StevenCarter@meridianpharma.com,DC004,Shift Supervisor,4/26/2018,52636.66
EMP0667,Jack,Jones,JackJones@meridianpharma.com,DC024,Cashier,11/5/2019,38991.70
EMP0668,Stephanie,Flores,StephanieFlores@meridianpharma.com,DC006,Sales Associate,5/9/2022,61261.06
EMP0669,Steven,Morris,StevenMorris@meridianpharma.com,DC007,Pharmacist Liaison,12/15/2023,64249.07
EMP0670,Joseph,Walker,JosephWalker@meridianpharma.com,DC011,Sales Associate,11/17/2015,58657.91
EMP0671,Ronald,Young,RonaldYoung@meridianpharma.com,DC999,Account Representative,9/20/2021,64579.13
EMP0672,Barbara,Young,BarbaraYoung@meridianpharma.com,DC003,Pharmacist Liaison,6/9/2024,88013.98
EMP0673,Linda,Davis,LindaDavis@meridianpharma.com,DC005,Cashier,5/31/2015,36746.82
EMP0674,Pamela,Hall,PamelaHall@meridianpharma.com,DC015,Shift Supervisor,3/29/2014,51288.16
EMP0675,Sarah,Allen,SarahAllen@meridianpharma.com,DC016,Account Representative,4/8/2020,58142.16
EMP0676,Matthew,Reed,MatthewReed@meridianpharma.com,DC012,Pharmacist Liaison,3/19/2022,75031.42
EMP0677,Scott,Peterson,ScottPeterson@meridianpharma.com,DC017,Inventory Clerk,1/15/2019,37185.93
EMP0678,George,Collins,GeorgeCollins@meridianpharma.com,,Logistics Coordinator,3/25/2022,
EMP0679,George,Richardson,GeorgeRichardson@meridianpharma.com,DC024,Cashier,5/20/2021,42786.26
EMP0680,Matthew,Ortiz,MatthewOrtiz@meridianpharma.com,DC018,Inventory Clerk,11/16/2020,37014.71
EMP0681,Carol,Anderson,CarolAnderson@meridianpharma.com,DC022,Cashier,6/29/2014,41123.44
EMP0682,John,Sanchez,JohnSanchez@meridianpharma.com,DC007,Cashier,5/11/2014,37794.75
EMP0683,Gregory,Morales,GregoryMorales@meridianpharma.com,DC023,Store Manager,7/21/2014,66519.23
EMP0684,Elizabeth,Johnson,ElizabethJohnson@meridianpharma.com,DC007,Account Representative,5/30/2024,70846.53
EMP0685,Katherine,Davis,KatherineDavis@meridianpharma.com,DC024,Logistics Coordinator,3/22/2023,56792.09
EMP0686,Brandon,Wright,BrandonWright@meridianpharma.com,DC024,Cashier,5/11/2023,34429.20
EMP0687,Eric,Gonzalez,EricGonzalez@meridianpharma.com,DC008,Logistics Coordinator,2/16/2016,53220.32
EMP0688,Larry,Thompson,LarryThompson@meridianpharma.com,DC018,Logistics Coordinator,5/15/2022,51441.94
EMP0689,Melissa,Collins,MelissaCollins@meridianpharma.com,DC014,Cashier,11/15/2015,40585.02
EMP0690,Nicholas,Baker,NicholasBaker@meridianpharma.com,DC018,Account Representative,6/20/2024,59372.12
EMP0691,Carol,Mitchell,CarolMitchell@meridianpharma.com,DC021,Logistics Coordinator,4/7/2023,64035.11
EMP0692,Larry,Cooper,LarryCooper@meridianpharma.com,DC018,Store Manager,1/14/2018,80687.31
EMP0693,Ronald,Smith,RonaldSmith@meridianpharma.com,DC010,Sales Associate,10/22/2019,46658.56
EMP0694,James,Hill,JamesHill@meridianpharma.com,DC007,Pharmacist Liaison,3/30/2014,82882.45
EMP0695,Emily,Peterson,EmilyPeterson@meridianpharma.com,DC019,Inventory Clerk,1/22/2015,33665.10
EMP0696,Sarah,King,SarahKing@meridianpharma.com,DC019,Shift Supervisor,8/12/2016,44165.21
EMP0697,Emma,Phillips,EmmaPhillips@meridianpharma.com,DC007,Cashier,2/11/2022,34691.12
EMP0698,Gary,Kelly,GaryKelly@meridianpharma.com,DC004,Store Manager,6/3/2014,75192.79
EMP0699,David,Davis,DavidDavis@meridianpharma.com,DC011,Pharmacist Liaison,11/13/2023,84063.97
EMP0700,Jessica,Robinson,JessicaRobinson@meridianpharma.com,DC020,Sales Associate,2/9/2021,58349.02
EMP0701,Michelle,Ortiz,MichelleOrtiz@meridianpharma.com,DC018,Inventory Clerk,8/31/2017,40007.78
EMP0702,Michael,Gomez,MichaelGomez@meridianpharma.com,DC020,Cashier,6/28/2016,36042.39
EMP0703,Charles,Taylor,CharlesTaylor@meridianpharma.com,DC016,Sales Associate,2/24/2020,51465.28
EMP0704,Nicholas,Parker,NicholasParker@meridianpharma.com,DC005,Inventory Clerk,5/24/2019,40784.39
EMP0705,Christine,Kelly,ChristineKelly@meridianpharma.com,DC020,Shift Supervisor,9/19/2016,41128.54
EMP0706,Carol,Kelly,CarolKelly@meridianpharma.com,DC022,Logistics Coordinator,10/1/2018,56714.93
EMP0707,Brian,Kim,BrianKim@meridianpharma.com,DC010,Inventory Clerk,12/3/2017,41561.42
EMP0708,Jeffrey,Richardson,JeffreyRichardson@meridianpharma.com,DC002,Shift Supervisor,3/28/2016,51224.16
EMP0709,Catherine,Hernandez,CatherineHernandez@meridianpharma.com,DC002,Shift Supervisor,8/22/2024,50165.49
EMP0710,Andrew,Johnson,AndrewJohnson@meridianpharma.com,DC004,Store Manager,1/18/2019,69014.33
EMP0711,Jack,Morgan,JackMorgan@meridianpharma.com,DC018,Store Manager,2/26/2020,69296.03
EMP0712,Charles,Williams,CharlesWilliams@meridianpharma.com,DC022,Sales Associate,11/12/2016,47299.82
EMP0713,Carolyn,Richardson,CarolynRichardson@meridianpharma.com,DC015,Sales Associate,9/30/2014,51273.34
EMP0714,Gregory,Campbell,GregoryCampbell@meridianpharma.com,DC001,Store Manager,9/23/2023,78824.98
EMP0715,Timothy,Rogers,TimothyRogers@meridianpharma.com,DC004,Pharmacist Liaison,6/9/2019,85349.41
EMP0716,Lisa,Sanchez,LisaSanchez@meridianpharma.com,DC015,Sales Associate,6/12/2014,48702.54
EMP0717,Kevin,Morales,KevinMorales@meridianpharma.com,DC006,Sales Associate,11/21/2017,56654.47
EMP0718,Joshua,Walker,JoshuaWalker@meridianpharma.com,DC017,Store Manager,2/8/2023,59275.83
EMP0719,Stephanie,Brown,StephanieBrown@meridianpharma.com,DC009,Shift Supervisor,9/14/2015,45572.38
EMP0720,Sarah,Lopez,SarahLopez@meridianpharma.com,DC017,Shift Supervisor,9/6/2018,43903.94
EMP0721,Michelle,Cox,MichelleCox@meridianpharma.com,DC018,Inventory Clerk,4/26/2016,42056.25
EMP0722,Rachel,Sanchez,RachelSanchez@meridianpharma.com,DC010,Inventory Clerk,10/28/2018,46741.11
EMP0723,Charles,Reed,CharlesReed@meridianpharma.com,DC011,Cashier,4/1/2020,37315.32
EMP0724,Lisa,Green,LisaGreen@meridianpharma.com,DC005,Sales Associate,8/2/2022,50000.11
EMP0725,Jason,Hill,JasonHill@meridianpharma.com,DC021,Store Manager,9/15/2015,76342.77
EMP0726,Lisa,Brown,LisaBrown@meridianpharma.com,DC020,Store Manager,10/16/2020,71295.63
EMP0727,Sandra,Robinson,SandraRobinson@meridianpharma.com,DC012,Cashier,9/19/2021,40425.81
EMP0728,Helen,Stewart,HelenStewart@meridianpharma.com,DC012,Inventory Clerk,7/23/2023,38438.83
EMP0729,Christopher,Harris,ChristopherHarris@meridianpharma.com,DC014,Sales Associate,5/18/2024,49111.43
EMP0730,Maria,Sanchez,MariaSanchez@meridianpharma.com,DC003,Inventory Clerk,5/25/2024,46181.64
EMP0731,Brandon,Morales,BrandonMorales@meridianpharma.com,DC015,Shift Supervisor,10/18/2018,46610.06
EMP0732,Jack,Carter,JackCarter@meridianpharma.com,DC013,Sales Associate,11/3/2019,46189.56
EMP0733,Jennifer,Young,JenniferYoung@meridianpharma.com,DC013,Sales Associate,4/3/2020,51250.64
EMP0734,Michael,Harris,MichaelHarris@meridianpharma.com,DC013,Store Manager,9/4/2022,77497.38
EMP0735,Edward,Nguyen,EdwardNguyen@meridianpharma.com,DC002,Inventory Clerk,3/14/2019,44478.05
EMP0736,Patrick,Cook,PatrickCook@meridianpharma.com,DC019,Inventory Clerk,5/30/2018,38795.08
EMP0737,Daniel,Collins,DanielCollins@meridianpharma.com,DC023,Shift Supervisor,11/24/2023,47429.54
EMP0738,Alexander,Lee,AlexanderLee@meridianpharma.com,DC004,Cashier,4/13/2015,39498.46
EMP0739,David,Ortiz,DavidOrtiz@meridianpharma.com,DC024,Inventory Clerk,4/1/2018,40662.22
EMP0740,Nancy,Nelson,NancyNelson@meridianpharma.com,DC022,Inventory Clerk,10/27/2015,45009.37
EMP0741,Janet,Miller,JanetMiller@meridianpharma.com,DC010,Account Representative,3/28/2017,65224.77
EMP0742,Thomas,Sanchez,ThomasSanchez@meridianpharma.com,DC0,Sales Associate,2/22/2019,53256.82
EMP0743,James,Cox,JamesCox@meridianpharma.com,DC008,Shift Supervisor,8/8/2020,50798.29
EMP0744,Jeffrey,Hernandez,JeffreyHernandez@meridianpharma.com,DC001,Shift Supervisor,11/23/2023,48953.77
EMP0745,Pamela,Clark,PamelaClark@meridianpharma.com,DC005,Sales Associate,4/29/2021,50552.16
EMP0746,John,Kelly,JohnKelly@meridianpharma.com,DC010,Pharmacist Liaison,4/27/2024,65171.50
EMP0747,Daniel,Lee,DanielLee@meridianpharma.com,DC020,Inventory Clerk,11/1/2024,39365.36
EMP0748,John,Lopez,JohnLopez@meridianpharma.com,DC011,Pharmacist Liaison,1/25/2024,72714.53
EMP0749,Edward,Peterson,EdwardPeterson@meridianpharma.com,DC016,Inventory Clerk,5/15/2015,42631.56
EMP0750,Anna,Evans,AnnaEvans@meridianpharma.com,DC023,Shift Supervisor,11/11/2020,40907.14
